,Date,BRADESCO,GOL,JBS,RENNER,PETROBRAS,BOVESPA
18,2015-01-28 00:00:00-02:00,13.342077255249023,12.18000030517578,11.260000228881836,11.806678771972656,9.109999656677246,46.33000183105469
19,2015-01-29 00:00:00-02:00,13.244576454162598,12.84000015258789,11.68000030517578,11.806678771972656,8.670000076293945,46.380001068115234
20,2015-01-30 00:00:00-02:00,13.065174102783203,12.220000267028809,11.34000015258789,11.560707092285156,8.300000190734863,45.61000061035156
21,2015-02-02 00:00:00-02:00,13.39667797088623,11.75,11.350000381469728,11.764043807983398,8.789999961853027,46.27000045776367
22,2015-02-03 00:00:00-02:00,13.611181259155272,11.649999618530272,11.4399995803833,11.818158149719238,9.970000267028809,47.63999938964844
23,2015-02-04 00:00:00-02:00,13.767183303833008,11.90999984741211,11.210000038146973,11.790281295776367,10.020000457763672,47.77000045776367
24,2015-02-05 00:00:00-02:00,13.7086820602417,11.75,11.18000030517578,11.970661163330078,9.829999923706056,47.880001068115234
25,2015-02-06 00:00:00-02:00,13.728181838989258,10.949999809265137,11.300000190734863,11.806678771972656,9.119999885559082,47.29999923706055
26,2015-02-09 00:00:00-02:00,13.712581634521484,10.6899995803833,11.369999885559082,12.151041030883787,9.399999618530272,47.91999816894531
27,2015-02-10 00:00:00-02:00,13.451278686523438,10.81999969482422,11.170000076293944,11.703371047973633,8.90999984741211,47.15999984741211
28,2015-02-11 00:00:00-02:00,13.287476539611816,10.449999809265137,11.279999732971191,11.572186470031738,9.079999923706056,46.95000076293945
29,2015-02-12 00:00:00-02:00,13.86858367919922,10.9399995803833,11.40999984741211,11.806678771972656,9.449999809265137,48.130001068115234
30,2015-02-13 00:00:00-02:00,14.067486763000488,10.800000190734863,11.65999984741211,12.706938743591309,10.029999732971191,49.38999938964844
31,2015-02-18 00:00:00-02:00,14.219589233398438,10.869999885559082,11.869999885559082,12.84140396118164,10.039999961853027,49.90999984741211
32,2015-02-19 00:00:00-02:00,14.20008945465088,10.800000190734863,12.109999656677246,13.282513618469238,9.710000038146973,49.79999923706055
33,2015-02-20 00:00:00-02:00,14.129887580871582,10.899999618530272,11.920000076293944,13.2415189743042,9.640000343322754,49.84000015258789
34,2015-02-23 00:00:00-03:00,14.27808952331543,10.510000228881836,12.25,13.233320236206056,9.5,49.79999923706055
35,2015-02-24 00:00:00-03:00,14.50429344177246,10.869999885559082,12.109999656677246,13.518648147583008,9.899999618530272,50.40999984741211
36,2015-02-25 00:00:00-03:00,14.73439598083496,10.649999618530272,12.149999618530272,13.692468643188477,9.399999618530272,50.36000061035156
37,2015-02-26 00:00:00-03:00,14.551093101501465,10.5,12.1899995803833,13.728545188903809,9.229999542236328,50.310001373291016
38,2015-02-27 00:00:00-03:00,14.562793731689451,10.050000190734863,12.399999618530272,13.789217948913574,9.550000190734863,50.0099983215332
39,2015-03-02 00:00:00-03:00,14.250788688659668,9.65999984741211,12.68000030517578,14.00239372253418,9.420000076293944,49.59000015258789
40,2015-03-03 00:00:00-03:00,14.274189949035645,9.640000343322754,12.449999809265137,13.954838752746582,9.56999969482422,49.83000183105469
41,2015-03-04 00:00:00-03:00,14.149388313293455,9.550000190734863,12.520000457763672,13.669510841369627,9.270000457763672,49.06999969482422
42,2015-03-05 00:00:00-03:00,14.040186882019045,9.359999656677246,12.789999961853027,13.528487205505373,9.239999771118164,48.95000076293945
43,2015-03-06 00:00:00-03:00,13.860783576965332,9.119999885559082,13.06999969482422,13.56948184967041,9.25,48.54999923706055
44,2015-03-09 00:00:00-03:00,13.68528175354004,8.800000190734863,13.15999984741211,13.413700103759766,8.920000076293945,47.75
45,2015-03-10 00:00:00-03:00,13.39667797088623,8.630000114440918,13.579999923706056,13.220200538635254,8.520000457763672,46.95000076293945
46,2015-03-11 00:00:00-03:00,13.669681549072266,9.34000015258789,13.100000381469728,13.479291915893556,8.739999771118164,47.52000045776367
47,2015-03-12 00:00:00-03:00,13.357678413391112,8.699999809265137,12.829999923706056,13.69410800933838,8.470000267028809,47.45000076293945
48,2015-03-13 00:00:00-03:00,13.205575942993164,8.34000015258789,12.800000190734863,13.512088775634766,8.34000015258789,47.209999084472656
49,2015-03-16 00:00:00-03:00,13.299177169799805,8.180000305175781,12.779999732971191,13.55308437347412,8.390000343322754,47.380001068115234
50,2015-03-17 00:00:00-03:00,13.884184837341309,8.279999732971191,13.0600004196167,13.807255744934082,8.859999656677246,48.91999816894531
51,2015-03-18 00:00:00-03:00,14.582294464111328,8.350000381469727,13.3100004196167,14.036829948425291,9.199999809265137,50.09999847412109
52,2015-03-19 00:00:00-03:00,14.317090034484863,8.3100004196167,13.920000076293944,13.90400505065918,8.920000076293945,49.54999923706055
53,2015-03-20 00:00:00-03:00,14.492592811584473,8.800000190734863,14.09000015258789,14.18441390991211,9.220000267028809,50.31999969482422
54,2015-03-23 00:00:00-03:00,14.457491874694824,9.25,14.199999809265137,14.07946491241455,9.329999923706056,50.43000030517578
55,2015-03-24 00:00:00-03:00,14.422391891479492,8.850000381469727,13.949999809265137,14.08602523803711,9.420000076293944,50.040000915527344
56,2015-03-25 00:00:00-03:00,14.43019199371338,8.670000076293945,14.130000114440918,14.299201011657717,9.800000190734863,50.290000915527344
57,2015-03-26 00:00:00-03:00,14.07138729095459,8.260000228881836,13.920000076293944,14.143418312072754,9.329999923706056,49.11000061035156
58,2015-03-27 00:00:00-03:00,13.544099807739258,8.109999656677246,13.979999542236328,14.328718185424805,9.359999656677246,48.65999984741211
59,2015-03-30 00:00:00-03:00,13.792142868041992,8.210000038146973,14.149999618530272,14.61896514892578,9.710000038146973,49.81999969482422
60,2015-03-31 00:00:00-03:00,14.10102653503418,7.820000171661377,14.1899995803833,14.886255264282228,9.65999984741211,49.5
61,2015-04-01 00:00:00-03:00,14.578393936157228,7.409999847412109,14.880000114440918,15.186342239379885,10.260000228881836,50.79999923706055
62,2015-04-02 00:00:00-03:00,14.882597923278809,7.619999885559082,15.300000190734863,15.25849437713623,10.6899995803833,51.5
63,2015-04-06 00:00:00-03:00,14.89663791656494,7.75,15.449999809265137,15.368361473083496,10.710000038146973,52.09999847412109
64,2015-04-07 00:00:00-03:00,14.79367733001709,8.0,15.979999542236328,15.332284927368164,10.920000076293944,52.20000076293945
65,2015-04-08 00:00:00-03:00,14.910677909851074,8.15999984741211,16.280000686645508,15.343764305114746,10.56999969482422,52.220001220703125
66,2015-04-09 00:00:00-03:00,14.601794242858888,7.940000057220459,16.170000076293945,15.37328052520752,11.579999923706056,52.27000045776367
67,2015-04-10 00:00:00-03:00,14.718795776367188,7.900000095367432,16.440000534057617,15.332284927368164,11.8100004196167,52.650001525878906
68,2015-04-13 00:00:00-03:00,14.695395469665527,7.829999923706055,15.93000030517578,15.32900619506836,12.270000457763672,52.61000061035156
69,2015-04-14 00:00:00-03:00,14.54563331604004,8.40999984741211,15.100000381469728,15.340483665466309,12.460000038146973,52.52999877929688
70,2015-04-15 00:00:00-03:00,14.601794242858888,8.369999885559082,15.300000190734863,15.57825756072998,13.34000015258789,53.25
71,2015-04-16 00:00:00-03:00,14.583073616027832,8.369999885559082,15.579999923706056,15.34868335723877,12.979999542236328,53.02999877929688
72,2015-04-17 00:00:00-03:00,14.171228408813477,8.020000457763672,15.539999961853027,14.960046768188477,12.949999809265137,52.45000076293945
73,2015-04-20 00:00:00-03:00,14.105708122253418,7.949999809265137,15.649999618530272,15.086313247680664,13.06999969482422,52.2400016784668
74,2015-04-22 00:00:00-03:00,14.437992095947266,8.0,15.359999656677246,15.127307891845703,13.0,53.02999877929688
75,2015-04-23 00:00:00-03:00,14.489473342895508,8.149999618530273,15.65999984741211,15.4815092086792,12.869999885559082,54.040000915527344
76,2015-04-24 00:00:00-03:00,14.437992095947266,8.229999542236328,15.420000076293944,15.596296310424805,13.220000267028809,54.97999954223633
77,2015-04-27 00:00:00-03:00,14.292909622192385,8.380000114440918,14.899999618530272,15.566779136657717,12.520000457763672,53.959999084472656
78,2015-04-28 00:00:00-03:00,14.152507781982422,8.09000015258789,15.050000190734863,15.553661346435549,12.770000457763672,54.20000076293945
79,2015-04-29 00:00:00-03:00,14.077627182006836,7.78000020980835,15.050000190734863,15.689764976501465,12.81999969482422,53.68000030517578
80,2015-04-30 00:00:00-03:00,14.05890655517578,7.599999904632568,15.5,17.226274490356445,13.0600004196167,54.619998931884766
81,2015-05-04 00:00:00-03:00,13.965306282043455,7.960000038146973,15.619999885559082,17.254150390625,13.789999961853027,55.83000183105469
82,2015-05-05 00:00:00-03:00,14.16186809539795,8.149999618530273,15.8100004196167,16.94914436340332,14.43000030517578,56.41999816894531
83,2015-05-06 00:00:00-03:00,13.951265335083008,7.980000019073486,15.619999885559082,17.136083602905273,13.789999961853027,55.43000030517578
84,2015-05-07 00:00:00-03:00,14.002745628356934,7.980000019073486,15.630000114440918,17.992067337036133,13.65999984741211,55.31999969482422
85,2015-05-08 00:00:00-03:00,13.862343788146973,7.739999771118164,16.489999771118164,18.69390869140625,13.510000228881836,55.5
86,2015-05-11 00:00:00-03:00,13.829584121704102,7.670000076293945,16.450000762939453,18.34790802001953,13.770000457763672,55.52000045776367
87,2015-05-12 00:00:00-03:00,13.703222274780272,7.71999979019165,16.520000457763672,18.643075942993164,13.729999542236328,55.18000030517578
88,2015-05-13 00:00:00-03:00,13.511340141296388,7.909999847412109,16.600000381469727,18.73490524291992,13.979999542236328,54.77000045776367
89,2015-05-14 00:00:00-03:00,13.857664108276367,7.940000057220459,16.649999618530273,18.30855369567871,13.899999618530272,55.06999969482422
90,2015-05-15 00:00:00-03:00,13.95594596862793,8.350000381469727,16.420000076293945,18.748022079467773,14.039999961853027,55.59000015258789
91,2015-05-18 00:00:00-03:00,13.68918228149414,7.900000095367432,16.209999084472656,18.557804107666016,13.699999809265137,54.4900016784668
92,2015-05-19 00:00:00-03:00,13.721941947937012,7.760000228881836,16.860000610351562,18.02814483642578,12.890000343322754,53.93000030517578
93,2015-05-20 00:00:00-03:00,13.478578567504885,7.639999866485596,16.709999084472656,18.037982940673828,12.84000015258789,53.34000015258789
94,2015-05-21 00:00:00-03:00,13.19777488708496,7.630000114440918,16.700000762939453,17.985509872436523,13.479999542236328,53.54999923706055
95,2015-05-22 00:00:00-03:00,12.767210006713867,7.800000190734863,16.450000762939453,17.874000549316406,13.06999969482422,52.93000030517578
96,2015-05-25 00:00:00-03:00,12.888891220092772,7.71999979019165,16.760000228881836,17.957632064819336,12.829999923706056,53.0
97,2015-05-26 00:00:00-03:00,12.58000659942627,7.630000114440918,16.190000534057617,17.595232009887695,12.390000343322754,52.2400016784668
98,2015-05-27 00:00:00-03:00,12.828049659729004,7.630000114440918,16.549999237060547,17.529640197753906,12.539999961853027,52.650001525878906
99,2015-05-28 00:00:00-03:00,12.720409393310549,7.840000152587891,16.610000610351562,17.572275161743164,12.649999618530272,52.38999938964844
100,2015-05-29 00:00:00-03:00,12.261762619018556,7.789999961853027,15.649999618530272,17.554237365722656,12.329999923706056,51.34999847412109
101,2015-06-01 00:00:00-03:00,12.448965072631836,7.769999980926514,16.3700008392334,17.318103790283203,12.359999656677246,51.459999084472656
102,2015-06-02 00:00:00-03:00,12.682969093322754,7.860000133514404,16.15999984741211,17.982229232788086,12.880000114440918,52.619998931884766
103,2015-06-03 00:00:00-03:00,12.285162925720217,7.730000019073486,15.670000076293944,17.68378257751465,12.789999961853027,52.040000915527344
104,2015-06-05 00:00:00-03:00,12.13072109222412,7.849999904632568,15.90999984741211,17.562435150146484,12.56999969482422,51.369998931884766
105,2015-06-08 00:00:00-03:00,12.16816234588623,7.610000133514404,15.850000381469728,17.939594268798828,12.56999969482422,51.25
106,2015-06-09 00:00:00-03:00,12.224322319030762,7.5,15.920000076293944,17.801849365234375,13.0,51.34999847412109
107,2015-06-10 00:00:00-03:00,12.519165992736816,7.650000095367432,16.190000534057617,18.005186080932617,13.079999923706056,52.34999847412109
108,2015-06-11 00:00:00-03:00,12.49108600616455,7.639999866485596,15.9399995803833,18.005186080932617,13.100000381469728,52.08000183105469
109,2015-06-12 00:00:00-03:00,12.434925079345703,7.78000020980835,15.899999618530272,18.037982940673828,13.020000457763672,51.72999954223633
110,2015-06-15 00:00:00-03:00,12.509805679321287,7.730000019073486,15.850000381469728,18.3593864440918,13.010000228881836,51.630001068115234
111,2015-06-16 00:00:00-03:00,12.706369400024414,7.650000095367432,16.600000381469727,18.11997413635254,13.380000114440918,52.18000030517578
112,2015-06-17 00:00:00-03:00,12.720409393310549,7.659999847412109,16.5,18.13965034484864,13.140000343322754,51.63999938964844
113,2015-06-18 00:00:00-03:00,13.001213073730469,7.639999866485596,16.780000686645508,18.46433448791504,13.449999809265137,52.61000061035156
114,2015-06-19 00:00:00-03:00,12.776570320129396,7.739999771118164,16.440000534057617,18.201963424682617,13.149999618530272,52.220001220703125
115,2015-06-22 00:00:00-03:00,12.959092140197754,7.630000114440918,16.600000381469727,18.34134864807129,13.170000076293944,52.29999923706055
116,2015-06-23 00:00:00-03:00,12.846771240234377,7.610000133514404,15.989999771118164,18.201963424682617,12.970000267028809,52.2599983215332
117,2015-06-24 00:00:00-03:00,13.019932746887209,7.659999847412109,16.030000686645508,18.288875579833984,13.220000267028809,52.25
118,2015-06-25 00:00:00-03:00,12.96377182006836,7.460000038146973,15.34000015258789,18.71850776672364,12.600000381469728,51.65999984741211
119,2015-06-26 00:00:00-03:00,13.19777488708496,7.75,16.049999237060547,18.839853286743164,13.210000038146973,52.380001068115234
120,2015-06-29 00:00:00-03:00,12.98249340057373,7.349999904632568,15.960000038146973,18.66439247131348,12.850000381469728,51.5099983215332
121,2015-06-30 00:00:00-03:00,13.09481430053711,7.369999885559082,16.360000610351562,18.52992820739746,12.6899995803833,51.459999084472656
122,2015-07-01 00:00:00-03:00,13.010573387145996,7.119999885559082,15.989999771118164,18.961200714111328,12.15999984741211,51.2400016784668
123,2015-07-02 00:00:00-03:00,13.010573387145996,6.889999866485596,16.25,19.308841705322266,12.350000381469728,51.52000045776367
124,2015-07-03 00:00:00-03:00,13.048012733459473,6.690000057220459,16.0,19.349836349487305,11.760000228881836,50.88999938964844
125,2015-07-06 00:00:00-03:00,12.795289993286133,6.510000228881836,16.049999237060547,19.146499633789062,11.510000228881836,50.650001525878906
126,2015-07-07 00:00:00-03:00,12.814009666442873,6.230000019073486,16.049999237060547,18.7677001953125,11.770000457763672,50.72999954223633
127,2015-07-08 00:00:00-03:00,12.631487846374512,6.199999809265137,15.850000381469728,18.49713134765625,11.460000038146973,50.220001220703125
128,2015-07-10 00:00:00-03:00,12.94505214691162,6.050000190734863,15.899999618530272,18.967758178710938,11.8100004196167,51.0
129,2015-07-13 00:00:00-03:00,13.090133666992188,6.980000019073486,15.899999618530272,18.97267723083496,11.789999961853027,51.5
130,2015-07-14 00:00:00-03:00,13.253935813903809,6.940000057220459,15.760000228881836,18.69390869140625,11.989999771118164,51.70000076293945
131,2015-07-15 00:00:00-03:00,13.324136734008787,7.03000020980835,15.510000228881836,18.82509422302246,11.779999732971191,51.36000061035156
132,2015-07-16 00:00:00-03:00,13.16501522064209,6.900000095367432,15.850000381469728,18.80377769470215,11.989999771118164,51.52000045776367
133,2015-07-17 00:00:00-03:00,13.057374000549316,6.630000114440918,15.8100004196167,18.62995719909668,11.40999984741211,50.7599983215332
134,2015-07-20 00:00:00-03:00,12.96377182006836,6.150000095367432,15.09000015258789,18.43153953552246,10.789999961853027,50.11000061035156
135,2015-07-21 00:00:00-03:00,12.912291526794434,6.090000152587891,14.90999984741211,18.29215431213379,10.729999542236328,49.93000030517578
136,2015-07-22 00:00:00-03:00,12.879530906677246,5.880000114440918,15.050000190734863,18.20032501220703,10.359999656677246,49.36000061035156
137,2015-07-23 00:00:00-03:00,12.299202919006348,5.630000114440918,15.25,17.749374389648438,10.119999885559082,48.2400016784668
138,2015-07-24 00:00:00-03:00,12.317923545837402,5.619999885559082,14.789999961853027,17.546037673950195,10.029999732971191,47.77999877929688
139,2015-07-27 00:00:00-03:00,12.3600435256958,6.090000152587891,14.359999656677246,17.282026290893555,9.5,47.34999847412109
140,2015-07-28 00:00:00-03:00,12.584687232971191,5.800000190734863,14.550000190734863,17.677223205566406,10.020000457763672,48.18000030517578
141,2015-07-29 00:00:00-03:00,12.912291526794434,5.760000228881836,14.350000381469728,17.677223205566406,10.699999809265137,48.7400016784668
142,2015-07-30 00:00:00-03:00,12.74380874633789,5.760000228881836,15.029999732971191,18.129812240600582,10.420000076293944,48.43000030517578
143,2015-07-31 00:00:00-03:00,12.94505214691162,5.679999828338623,15.40999984741211,17.8559627532959,10.489999771118164,49.369998931884766
144,2015-08-03 00:00:00-03:00,12.823369979858398,5.760000228881836,14.899999618530272,17.08197021484375,10.029999732971191,48.68999862670898
145,2015-08-04 00:00:00-03:00,12.68764877319336,5.670000076293945,14.989999771118164,17.275468826293945,10.15999984741211,48.59000015258789
146,2015-08-05 00:00:00-03:00,12.748489379882812,5.690000057220459,15.3100004196167,17.234472274780273,10.010000228881836,48.77999877929688
147,2015-08-06 00:00:00-03:00,12.701688766479492,5.599999904632568,15.210000038146973,16.962263107299805,10.34000015258789,48.540000915527344
148,2015-08-07 00:00:00-03:00,12.378764152526855,5.349999904632568,14.760000228881836,16.60970115661621,9.6899995803833,47.04999923706055
149,2015-08-10 00:00:00-03:00,12.472366333007812,5.269999980926514,14.8100004196167,16.506393432617188,9.989999771118164,47.880001068115234
150,2015-08-11 00:00:00-03:00,12.477046012878418,5.539999961853027,15.140000343322754,16.39816665649414,9.979999542236328,48.150001525878906
151,2015-08-12 00:00:00-03:00,12.144761085510254,5.46999979019165,15.199999809265137,16.029207229614258,9.81999969482422,46.93999862670898
152,2015-08-13 00:00:00-03:00,11.976279258728027,5.409999847412109,15.729999542236328,16.07020378112793,9.5,46.5099983215332
153,2015-08-14 00:00:00-03:00,11.887357711791992,5.010000228881836,15.029999732971191,16.186630249023438,9.300000190734863,46.09999847412109
154,2015-08-17 00:00:00-03:00,11.672075271606444,4.96999979019165,14.239999771118164,16.501474380493164,9.149999618530272,45.869998931884766
155,2015-08-18 00:00:00-03:00,11.938838958740234,4.670000076293945,14.859999656677246,17.070491790771484,8.989999771118164,46.040000915527344
156,2015-08-19 00:00:00-03:00,11.700155258178713,4.320000171661377,14.5,16.783523559570312,8.739999771118164,45.150001525878906
157,2015-08-20 00:00:00-03:00,11.793757438659668,4.369999885559082,14.739999771118164,16.737607955932617,8.6899995803833,45.16999816894531
158,2015-08-21 00:00:00-03:00,11.51295280456543,4.329999923706055,14.09000015258789,16.153833389282227,8.300000190734863,44.29999923706055
159,2015-08-24 00:00:00-03:00,11.461471557617188,3.9700000286102295,14.149999618530272,15.701244354248049,7.889999866485596,42.900001525878906
160,2015-08-25 00:00:00-03:00,11.550393104553224,4.119999885559082,13.600000381469728,15.906221389770508,7.849999904632568,43.060001373291016
161,2015-08-26 00:00:00-03:00,12.16816234588623,4.300000190734863,14.09000015258789,16.396526336669922,8.130000114440918,44.65999984741211
162,2015-08-27 00:00:00-03:00,12.636167526245115,4.510000228881836,14.399999618530272,16.808120727539062,8.920000076293945,46.29999923706055
163,2015-08-28 00:00:00-03:00,12.3600435256958,4.360000133514404,14.229999542236328,16.56214714050293,9.020000457763672,45.79999923706055
164,2015-08-31 00:00:00-03:00,11.779717445373535,4.159999847412109,14.149999618530272,16.155473709106445,9.1899995803833,45.34000015258789
165,2015-09-01 00:00:00-03:00,11.419351577758787,3.819999933242798,14.270000457763672,15.709443092346191,8.59000015258789,44.16999816894531
166,2015-09-02 00:00:00-03:00,11.639314651489258,4.039999961853027,15.369999885559082,15.332284927368164,8.819999694824219,45.09000015258789
167,2015-09-03 00:00:00-03:00,11.910758018493652,4.21999979019165,15.420000076293944,15.758638381958008,8.760000228881836,45.81999969482422
168,2015-09-04 00:00:00-03:00,11.414671897888184,4.489999771118164,15.710000038146973,15.266693115234377,8.510000228881836,45.09999847412109
169,2015-09-08 00:00:00-03:00,11.615914344787598,4.730000019073486,16.0,15.086313247680664,8.640000343322754,45.34000015258789
170,2015-09-09 00:00:00-03:00,11.672075271606444,4.519999980926514,16.06999969482422,15.135506629943848,8.390000343322754,45.70000076293945
171,2015-09-10 00:00:00-03:00,11.46615219116211,4.289999961853027,16.600000381469727,15.54546070098877,7.96999979019165,45.130001068115234
172,2015-09-11 00:00:00-03:00,11.489553451538086,4.300000190734863,17.200000762939453,15.593015670776367,7.659999847412109,44.880001068115234
173,2015-09-14 00:00:00-03:00,12.088601112365724,4.329999923706055,17.0,16.18170928955078,7.71999979019165,46.09999847412109
174,2015-09-15 00:00:00-03:00,12.303882598876951,4.449999809265137,16.5,15.98985195159912,7.650000095367432,45.900001525878906
175,2015-09-16 00:00:00-03:00,12.645527839660645,4.570000171661377,16.40999984741211,16.59494400024414,8.140000343322754,47.09000015258789
176,2015-09-17 00:00:00-03:00,12.57064723968506,4.599999904632568,16.540000915527344,16.48671531677246,7.860000133514404,47.119998931884766
177,2015-09-18 00:00:00-03:00,11.994998931884766,4.559999942779541,16.270000457763672,15.876704216003418,7.599999904632568,45.790000915527344
178,2015-09-21 00:00:00-03:00,11.775035858154297,4.090000152587891,16.489999771118164,16.08660125732422,7.300000190734863,45.209999084472656
179,2015-09-22 00:00:00-03:00,11.746955871582031,3.759999990463257,16.399999618530273,15.766837120056152,6.96999979019165,44.93999862670898
180,2015-09-23 00:00:00-03:00,11.372550964355469,3.75,17.010000228881836,15.535622596740724,6.820000171661377,43.88999938964844
181,2015-09-24 00:00:00-03:00,11.452112197875977,3.680000066757202,16.780000686645508,15.27489185333252,6.960000038146973,44.0
182,2015-09-25 00:00:00-03:00,11.208748817443848,3.650000095367432,16.829999923706055,15.389678955078123,6.820000171661377,43.86000061035156
183,2015-09-28 00:00:00-03:00,10.876463890075684,3.539999961853028,16.739999771118164,15.004322052001951,6.440000057220459,42.75
184,2015-09-29 00:00:00-03:00,10.951345443725586,3.430000066757202,16.59000015258789,15.078113555908203,6.590000152587891,42.95000076293945
185,2015-09-30 00:00:00-03:00,11.054306983947754,3.670000076293945,16.799999237060547,15.086313247680664,7.239999771118164,43.43000030517578
186,2015-10-01 00:00:00-03:00,11.236828804016112,3.4800000190734863,16.489999771118164,15.209299087524414,7.019999980926514,44.02999877929688
187,2015-10-02 00:00:00-03:00,11.704835891723633,3.660000085830689,16.81999969482422,15.898021697998049,7.769999980926514,45.459999084472656
188,2015-10-05 00:00:00-03:00,11.976279258728027,3.75,16.799999237060547,15.701244354248049,7.820000171661377,46.130001068115234
189,2015-10-06 00:00:00-03:00,12.121360778808594,3.930000066757202,16.200000762939453,15.988211631774902,8.1899995803833,46.18999862670898
190,2015-10-07 00:00:00-03:00,12.542567253112791,4.03000020980835,15.75,16.39816665649414,8.470000267028809,47.5
191,2015-10-08 00:00:00-03:00,12.565966606140137,4.110000133514404,15.600000381469728,16.38996696472168,8.75,47.59000015258789
192,2015-10-09 00:00:00-03:00,12.472366333007812,4.400000095367432,15.0,16.01280975341797,8.800000190734863,47.790000915527344
193,2015-10-13 00:00:00-03:00,11.775035858154297,3.809999942779541,15.0,15.701244354248049,8.130000114440918,45.93000030517578
194,2015-10-14 00:00:00-03:00,11.793757438659668,3.839999914169312,14.739999771118164,15.57825756072998,7.960000038146973,45.29999923706055
195,2015-10-15 00:00:00-03:00,11.71419620513916,3.990000009536743,14.81999969482422,15.988211631774902,8.0,45.790000915527344
196,2015-10-16 00:00:00-03:00,11.578474044799805,3.869999885559082,15.119999885559082,16.47195816040039,7.949999809265137,45.84999847412109
197,2015-10-19 00:00:00-02:00,11.545713424682615,3.660000085830689,14.75,16.7507266998291,7.949999809265137,46.0
198,2015-10-20 00:00:00-02:00,11.358510971069336,3.680000066757202,14.850000381469728,16.43916130065918,8.050000190734863,45.54999923706055
199,2015-10-21 00:00:00-02:00,11.274270057678224,3.5899999141693115,14.960000038146973,16.23418426513672,7.75,45.560001373291016
200,2015-10-22 00:00:00-02:00,11.409992218017578,3.740000009536743,15.399999618530272,16.64413833618164,8.020000457763672,46.29999923706055
201,2015-10-23 00:00:00-02:00,11.236828804016112,3.630000114440918,15.149999618530272,15.68484592437744,7.989999771118164,45.959999084472656
202,2015-10-26 00:00:00-02:00,11.274270057678224,3.549999952316284,15.170000076293944,15.37328052520752,7.849999904632568,45.77999877929688
203,2015-10-27 00:00:00-02:00,11.269590377807615,3.559999942779541,15.59000015258789,15.660248756408691,7.599999904632568,45.54999923706055
204,2015-10-28 00:00:00-02:00,11.44275188446045,3.559999942779541,15.40999984741211,15.291290283203123,7.949999809265137,46.060001373291016
205,2015-10-29 00:00:00-02:00,10.998146057128906,3.490000009536743,14.600000381469728,14.914132118225098,7.610000133514404,44.18000030517578
206,2015-10-30 00:00:00-02:00,10.97006607055664,3.549999952316284,14.25,15.168304443359377,7.710000038146973,44.400001525878906
207,2015-11-03 00:00:00-02:00,11.60655403137207,3.660000085830689,13.84000015258789,15.40607738494873,8.479999542236328,46.630001068115234
208,2015-11-04 00:00:00-02:00,11.53635311126709,3.700000047683716,14.369999885559082,15.676647186279297,8.079999923706055,46.18000030517578
209,2015-11-05 00:00:00-02:00,11.667394638061523,3.799999952316284,14.220000267028809,15.58645725250244,8.109999656677246,46.45000076293945
